tweets
happy valentines day see you tonight
year since changes
never say never
excited for this one dont miss it journals live from the  on tiktok
this valentines day on my tiktok
you
going over track listing for the album
heaven is a place not too far away
footnotes
thank you
on the set of
if you havent peeped the anyone video give it a gander  thank u  for making this video come to life
anyone merch
no tats for the
out now
cant wait to celebrate new years with you going on stage
virtual doors for  open in an hour see you soon
hours til
pm pst
tonight ring in the new year with us
dropping the  song and music video right after
oh yeah im performing my new single  during  tomorrow night
feeling so blessed for this opportunity to perform this new years excited to celebrate with you all
boxing day
merry christmas
one week
rockin around
uk holy feat  is out now we have some fun uk chart history together proceeds go to  and
gettin ready for this live show on new years make sure to check it out
see you on new years eve  on sale globally now free for  customers in the us buy access at
doing a little something with  on
that time of year
thank you
from the archives
we had fun
one for the books thanks
tonight
what a great human being  thanks for letting me be on this song with you
merch
watch the  video out now
out now with
video premiering now
about to go live on youtube
hour
tonight
going live with   minutes before the  video premiere
"cds available now
exclusive cover on my store"
friday  with
see you sunday
this guy thinks he can beat me in hockey
whos
nov th
tonight
holding it against me like youre the holy one
happy  years of purpose
rockin around the christmas tree listen only on
tonight
see you boys tonight
purpose turns  this week
mood remix
holy acoustic
acoustic tonight
the last  months have been a time for growth happy and healthy  out now on
tomorrow
lonely acoustic
thanks
coming to  on october th
next chapter
bts
lonely on snl
holy on snl
snl tonight
on
on
lonely or my world merch
and  is so talented it was emotional to see him play me from the outside looking in
is out now w  to be honest the song is hard for me to listen to considering how tough it was to get through some of these chapters i believe it is powerful to express vulnerability and thats why i believe this song is so powerful
premiering now
hour
benny amp i will be live on youtube before the  video see you there
tonight
friday   video starring
with  available today at pm est
with  friday
next week
everyone always asks so premium white cotton inspired by justin designed by karla
what if you had it all but nobody to call
snl
love balvin
thanks
love you too
i have never been political but if you are in the us please register to vote it is more important now then ever
proud of the music thank you
this year i have had different songs chart      and  thank you
thank you so much
thanks for the love on holy  and i are partnering with cash app to give away a total of k today to those affected by these hard times tell us your story if you feel like sharing to enter drop your cashtag amp use
find it
loving the reactions to  thank you  over  million views and counting
listening party all day today see u in there
my brother  honored to make this with you  bts
this is incredible
performance version up on my youtube
thank you
its a movie
search holy justin bieber reaction on youtube loving it  thanks
holy feat chance the rapper  single by justin bieber
holy feat chance the rapper by justin bieber
thanks
yes sir thank you
this makes me so happy
merch
they surprised me too
lot of fun
just met some great people out here singing in the streets nice meeting you
we made a movie
this is wild  reface
holy feat chance the rapper  single by justin bieber
out now with  the new era begins we made a movie
out now
movie premiere now
live right now
going live soon
less than
less than  hour
hours
hours
hours til  were hopping on live before the youtube premiere see you tonight
see you at the premiere its a movie   with
tonight  video  see u before the premiere
wise men say fools rush in
they say were too young
days
new era new single its begins  this friday ft
four days
five days
six days
six days
one week
so amazing to see what  and  are doing to help with covid  with the voiceover
thanks   vote
new shows on sale am local presented by
thanks  for the noms
thanks everyone for the nominations
we love this song
new world tour dates for  looking forward to seeing you all when it is safe presented by
bieber face
and i had a vision for this project and made it a reality thank you god for opening the right doors thank you to everyone else who made this project a reality
thanks for answering the call   im a proud canadian look forward to performance today
concert pm est
my big brother  just dropped    proceeds from the record will be donated to   in support of blackowned businesses  also watch his performance sat during s   concert
happy birthday
im joining the  for our future concert on june th to combat the disproportionate impact covid has on communities of color and call on world leaders to make testing treatments amp vaccines available to everyone everywhere
every claim of sexual abuse should be taken very seriously and this is why my response was needed however this story is factually impossible and that is why i will be working with twitter and authorities to take legal action
i wont be using mike lowery anymore as an alias
on march th selena left for work and i stayed at the westin as the receipts clearly showed with my friends nick and john before i left town once again not at the four seasons we booked it for a couple days to stay for the defjam show but i bailed on the th to head back home
the pics i showed of me and selena march  in austin  should make it clear that we were together that night and went from the venue to our airbnb and never went to the four seasons this is our airbnb receipt where we crashed with our friends
we have also confirmed with the four seasons regional manager that i was never on property on the th of march  and never a guest on the th or the th and i welcome all press to inquire with them if needed or wanted
furthermore i stayed with selena and our friends at an airbnb on the th and on the th stayed at a westin because our hotel reservation at l quinta and not the four seasons was messed up here are the receipts for the hotel on the th
however i never stayed at the four seasons on the th or the th this person put another tweet up earlier saying they saw me at the restaurant the following night not the hotel
the other reason this story might say i was staying at the four seasons was because a tweet from  on march th not the the th says they saw me there  this is that tweet
here is article that shows we didnt arrive in austin that night from selenas show in houston until late in the night
these photos clearly show me on stage with my assistant sidestage and the other with both of us in the streets of austin afterwards on march
this article from  talks about selena being there with me
as her story told i did surprise a crowd in austin at sxsw where i appeared on stage with my then assistant side stage and sang a few songs what this person did not know was that i attended that show with my then gf selena gomez
i dont normally address things as i have dealt with random accusations my entire career but after talking with my wife and team i have decided to speak up on an issue tonight
this is an action that can make change in  its time to take back the power join us as we work to register voters across the nation
thanks
wild
years since believe  thanks
congrats class of know it wasnt the way you expected it but this ones for you have fun
canada we gotta stand up for each other at home and people around the world join me and  to help ask  to commit to fight coronavirus worldwide with other nations take action here
changes or forever or
thank you
this little guy can dance facts
justin does not have reception where he is so he has asked us to post this tonight so his platform can be used to expose live voter suppression in georgia tonight    watch
thank you  for the conversation
live
in these streets
make your own  merch
thank you india
honored to support this cause
i remember performing at capitals summertime ball in  tune in to  saturday
the newest  limited edition flavor is inspired by
next  hours only and only a certain amount as we cant do too many lol if we run out we run out but we hear you and all for a great cause so lets do it   new covers signed by me and  all for
heads up
who got them limited supply so not likely to last the whole  hours all for a great cause so thank you
yep
no idea
all good
youre welcome
hi
followed
dont be sad
yep that happened
love u bye
me too
ok
you are good to go
still here
done
hi
limited time and limited cds it ends tonight but at the rate its going i dont know how much longer it will last today almost sold out hope that helps all for a great cause
thank you
what
all good
look at these beasts
we will be back
all for a good cause too
it aint that bad happy to do it just did the yummy ones
love u too
ok
amazing
limited number of  cds signed by me and  for  hours starting now all proceeds to
you asked and all for a great cause me and   will sign a limited number of  cds only for  hours starting tonight at midnight all proceeds go to
amazing all for   thank you
grateful  for this moment love that we are using music to give back  is benefiting  we are matching the digital downloads the rest of the week for charity make sure to download  amp help us support st responders
ok ok gonna sign random bundles
u know what to do  all for
proud of this
merch bundles
today is going to be a great day
its out thanks for sending in all the  videos thousands of you did really special made this for you guys and all the amazing moms and one special dad  mothers day video is out now thanks
minutes
am tomorrow all the moms and one special dad thanks
hope everyone had the best mothers day  thank you for sending in all your  videos me and the team are going to give you something special tomorrow to remember this moment   all for
stuck with u  single gt
happy mothers day
please send  your  videos happy mothers day
love this a fan sent us this  some of our favorite movies in here love this and wanted to load it up for you to see
all the love has been amazing working on something keep them coming   not too late  thanks
just fixed the edit on the video can you tell what we added
reaction has been amazing thank you
out now  gt
here we go
hours to go  watch page is live now
tonight   he aint going nowhere
hours to go  and  out tonight at midnight proceeds to a great cause thanks
in  hours
days until
hey everyone my  auction is about to expire who am i coming to see
days until
sharing our quarantine with you guys  ep  on my facebook
days
check back later today for the instrumental so you can be a part of this
working with our family at  and  proceeds from the sales and streams of  will fund grants and scholarships for children of first responders who have been impacted by covid in partnership with the first responders childrens foundation
here is the announcement very excited because we have finally done it and its really good im releasing a new song  with my friend  next friday on may th
special announcement tomorrow at  am pst
it already is
forever
just amazing so grateful thank you so much love
hi
i am
everything is gonna be alright   thank you
yes i am
a lot of memories right now across the ocean across the sea
me too
we will be back
very much so thank you love you all
yep
they always do
love it
i see you guys
yes
me too
accepted
you made it
i hear you
yep
me followed
yep
wow
lol
sorry im late to the party thanks for the heads up   you are all amazing thanks so much
as long as you la la la la love me
im excited
ive accepted the  help us feed the hungry during this challenging time go to  to donate for a chance to have me fly to your town and sing ollg to you thanks
about to watch   im on it
can u
tonight im throwing a house party on
ive accepted the  help me feed the hungry during this challenging time go to  to donate for a chance to have me fly to your town and sing ollg to you thanks
thanks
thanks
habitual nature video
intentions
remix
for your quarentine
everyone be safe out there
changes nature video
love her
the health and safety of my fans team cast and crew is the most important thing for me the world is a scary place but we will all figure this out together we held on to these dates as long as we could and i cannot wait to see all of you in person as soon as i can be safe
loving these  tik toks
gonna be putting up some compilations for you guys tuesdays and thursdays here is the first one
thanks
please
congrats bro
something to watch hope it helps
you asked for it intentions acoustic for the  album now stay inside
hope the music helps
everyone please be safe out there
new nature music video for  on
have the most amazing day
please help raise money for tornado recovery in nashville  of the profits will be donated to the relief efforts grab your shirt at  or visit
i mean it
yep  new show  premieres tonight on   this pic is for you dicky
continues today with  and  thank you to the entire dance community
when you follow someone into a party and hope no one notices you werent invited
thanks
love you   we got to get everyone on your level
sending love to nashville
having so much fun on  all this week love her
exclusive nature video for  on  now
the movement starts now  and  gt
the movement starts now  and  gt
today
starts in  minutes thanks
thank you so much
here we go as promised teamed up with my friend and choreographer  to make a visual album to   starts next week every monday and wednesday noon est on my youtube every week thank you to the entire dance community
its friday
the finale
honored to be nominated for   with my friends
follow along as we prepare for tour life
how do you guys like the finale of the seasons doc
love hearing  on the radio  thank you
the big finale is out now on    final episode  out now
big finale of  today on   this was so amazing to see thanks for showing love
thank you king and to the entire presley family
what would you do with a free year of  see you soon
new nature music video for  on  now
super grateful for this past week with  this week is the big finale of  and another music video from changes on  and i think i might give you a visual album
grateful
today is a great day
got u
what is your favorite piece of content from  this past week zane interview seasons doc the music music videos what
got u
beliebers
need a new tv show to watch
its happening
grateful
thank you
my guys from  out here killing it congrats fellas
thank you
eat up
thank you
thanks uk miss u guys
episode  of  is out today on   only  left to go
what are your favorites today mine is habitual and intentions today changes everyday
thanks
im in
love this guy
legend
exactly
like my accent
just a little fun with the fellas
had some fun the other night in the studio with   made a  of  dropping it at midnight tonight
we back
we back
thank you
i got more than that coming
thanks
dropping a new video from  every tuesday for the next  weeks with   today is
made a little visual for  with  comes out tomorrow
appreciate everyone involved
just finished a  hour meeting about goals and this changes tour this is going to be incredible
episode  of  is out now
nice
mustachio went on holiday
thank you  for bringing all of us the  so ready for this changes tour
i have no idea what he is saying but i know i appreciate it glad you liked the box  oh and here is the box
good morning i dont know why but i love this video
appreciate all of you so much for showing love to  means a lot to me to share something so honest after all this time hope it helps thanks
thanks you get it
mustachio is real
love this guy for creating a real safe space
thank you china
thanks you are now a part of it
wow appreciate all of you
what is your favorite song on the album tag
who got to  for the  exclusive posters in the  album
this a real one thanks zane
new interview with my friend  out now on   we addressed a lot of important topics appreciate him
thanks
loved this
thanks
happy valentines
thanks
thank you means a lot
thanks
new snapchat filter from  featuring forever and ricardo is out now thanks
loved this
thanks
never leave the chair
appreciate  so much
thank you   that was amazing
we were so close to making this the album cover
heading to see the   house
true
appreciate it
thanks
yep
yeah
thank you
appreciate it
thanks
dont worry im coming
on sale now click here gt
happy valentines day     on sale now too
nice tickets on sale now see you soon
im feeling it i will always have yours too
those posters are only at  right now exclusive from my underwear campaign different posters in different albums thanks
on sale noon local lets go
thank you for all the amazing love on  excited to see you all out on the tour  goes on sale in  hour
noticed
minutes until the  album and tomorrow at noon local the changes tour goes on sale all the hits see you out there thanks
glad to be back
minutes until
here we go
all of them
see u on the tour
thanks so much
thank you
thanks love you
yes it is
really
ok
me too
yes just one hour until
finishing up some exclusive merch designs just for release week for you guys
yep
love you
where is he now
air hug
and im gonna show love this week
hmmmm
me
yeah im so pissed
its gonna be an amazing show
yeah  is coming really soon
being so honest
you guys make it better
thats a weird sticker but true if you are at  you get one of the  underwear posters nice
me too
what are your intentions
who is getting tickets to the tour tomorrow
great choice
i will try not to bother you
yes u do
excited to see all your reaction videos to
hours to
hours to go
tonight
until
hours until the album
less than  hours to go  album
here we go  tickets on sale tmrw noon local
also on  tomorrow night and friday night
less than  hours to go until
new episode  from our docuseries  our now on
lol   he is on the album and im on his show fair
until the  album
that  album is coming on friday
london was amazing so grateful to be back on that stage doing what i love with all of you tour goes on sale with the album on friday
they deserve all the help
thank you for coachella and helping remind me of what i love to do appreciate you so much
nights from now we will all be up counting down together
not a fan page mom
me too
so amazing to see people hearing  for the first time
really powerful talk with my guy
days til
days
make your own  cover
hope this one helps you guys shared with me so now im sharing with you
have you seen the intentions music video yet
streaming artist in the world so grateful thank you
check my instagram spent a lot of time watching all your videos and messages love u all so much thank you
my herenow deodorant collab w  has arrived at  in canada amp now the us too go get it
what you guys are putting out there is so powerful we are in this together i love you  i keep watching and reading them both on here and youtube and im so grateful
these are my intentions
intentions on snl
thank you
love my beliebers
only  days until the album
make sure the watch the live tv debut of the great mustachio tonight on   i will be there to support him real friends support friends
less than a week until my new album
how dare you threaten mustacio
thats one sexy truck driver
wow  and album doesnt come out until next week
new merch drop with presale access to tour
million views already and counting thank you
grateful to  for the work they do to support women like bahri marcy and angela and their families weve set up an intentions fund to support the goals and dreams of the families they support you can donate here
thank you
fallon this morning  mtv times square at  nyc workin been a while
new single new video  with  new album  in one week
gt
minutes
almost that time  tonight
hours
hours
hours
hours to
tonight at midnight
years later  see you this saturday
uk preorder changes from my uk store for a chance to get tickets to an evening with me
days
song and new video out this friday
new single  with new video
my new album  out feb   heres the tracklisting
episode  is out now
started as  and now this thank you
days
big announcement tomorrow
days
shop merch for early access to
new episode out episode
yummy  remix
love this see you there
tomorrow   remix
super bowl today
my new album drops this month
changes by justin bieber
"starts now

 card members get early access to tickets now thru  at pm"
wait you werent driving the car how could you james im shocked
how do you guys like episode
might have to drop this   remix next week
true
ep  the legend
true
what do u guys think of episode
those pics are only there from the calvin klein underwear campaign
love you
yep
pre save
thanks
"bringing   

presented by 

  thurs  am thru thurs  pm"
love you guys
my new album  out feb  preorder and get the new track with my friend  get me now
i love you   thank you for having me
premiering the doc in la in a few hours gonna give away a couple tickets i held back there
seasons now streaming on
man what a day we are so blessed
get it together justin
yep
thank you
big day
tickle tickle lol
and february
january  january  january  february th
week
years
growing thanks
lol
thanks chris
thanks demi
you will get it
you are
send me the best tik toks or  use hashtag  so i can search them thanks
thank you
thanks everyone so thankful   you had to go and make a banger smh haha ur the man love the song congrats on your first  everyone go stream
thank you guys so much couldnt have done any of it without you
thanks couldnt of done it without you guys
weeks
got something special coming
thanks love ed
yummy on triller
thanks  and friends
yummy the game
"a lot of u are telling me u want some drew x yummy collab 
ok one sec"
drew house animated yummy video
thanks guys
food fight
addressed this on my instagram
thank you
yummy animated
streaming party now
love u guys
yummy streaming party pm est
buy  on itunes yummy  single by justin bieber
because they are amazing
yummy  single by justin bieber
yummy  single by justin bieber
write that tweet
loving the reactions to  thanks to all of u
i see you
taste thanks
gt
yummy vertical video
yummy official music video out now
min  official music video
yummy x drew house
tomorrow
tomorrow  music video
official video tomorrow noon est
thanks twitter for the hashtags
seconds
minutes
min
min
looking forward to all the reactions and i got tik tok now
hour worldwide
hours
less than  hours to go
not pop rampbieber
tik tok
seasons
today noon
tomorrow
friday
yep
december  noon january  january  noon
noon est  december
december  january
one week to
merry christmas
following your followers for christmas
while we wait its christmas eve  min
while we wait
while we wait
while we wait
hour
hour
noon
december  december  january
december  december  january
december  december  january
how many days away is
im asking for a reason listen through the list and tell me your favorites
name me your top  with links
thanks
art auction proceeds to families in need love the biebers
have a great week
ahhhh thanks
drop the album already happy thanksgiving
wedding version out now   remix
thanks
love that album
thanks more coming
looking good boys
people really love this song
i like this song
just because
honored to work with these guys hope you are loving the song
yeah its real
finished something very special in the studio tonight
when you close your eyes do you think of me
video is out what is your favorite shot
im in the chat new video in
im in the chat
who wants the music video
congrats boys
thanks
im trying to see some reaction videos too i love those
tomorrow
did ya get your middle name from your grandma
and me
hour
new music wedding music  and this guy friday
go again
thats a lot of retweets
retweet this tweet to see this tweet on your twitter when you tweet
you like me
love yah ed
try my here  now collab with  before it hits stores
love you man
today is a good day
happy bday   they aint ready  now watch this tweet go crazy
we are loving this
late night studio
drew house
i feel like we have a special connection
time with my favorite person
love this life
congratulations
long day gonna relax and watch a movie
for all my fans in china i just wanted to say that i am super excited to be on weibo look forward to sharing more some good music coming
i want my friend out i appreciate you trying to help him but while your at it  can you also let those kids out of cages
swedish officials  demand that rocky be released from swedish officials  via
we need the original banana flavor please
proud of billie remix out now
so proud of you  remix
remix
damn tom this didnt go as planned
i wanna challenge tom cruise to fight in the octagon tom if you dont take this fight your scared and you will never live it down who is willing to put on the fight
stream
more music coming happy sunday
thoughts summer vibes
making new music
now
years
love you
talking with  and we just realized we cant find double stick popsicles this is crazy  we need those back
loving watching these reaction videos and covers for  thank you
i dont care video
when i wake up the video will be out
me and ed have a video tomorrow and i dont care
im ready for this too
im ready
video this week
new video is happening  i dont care
broke the record with this song thank you
its out i dont care
minutes i dont care
been a long time since ive done a countdown to new music  minutes to go
hour to go
less than  hours
less than  hours until we combine
less than  hours
also true
yep true
friyay
check my instagram story its happening
keeping it positive today is a good day
when are we gonna be the kind of people that find joy in adding value to one another and not tearing each other apart
and rather than try and make people feel accepted and loved you find things to pick apart like the world isnt full of that already we can find something negative to say about anything or anyone
and rather than being positive you belittle people think about how awesome it felt for me to be on that stage after being away for so long the excitement and joy it gave me doing the thing i love the most i sang to to backtrack like most cameos do this is a normal thing
imagine if you spent even half the time you spend laughing at other peoples expense actually building people up and encouraging people how much positivity you could bring what hurts about this is the fact that you have a platform to make a difference
just saw a video of you ripping me to shreds saying i was lipsyncing they played the song and i just sang overtop of it regardless why spend your time tearing people down its people like you that are bullies at school that are making kids suicidal
thank you   thank you  that felt right love you
lets save the earth   tomorrow night song and video
friday lets save the world
amazing show   super proud of you had a moment mid show
proud of you
hong kong
thank you
love this
happy new year
i have nothing against you it was the car and the colors i didnt like i really hope you didnt think it was malicious or mean spirited
have an amazing christmas
wait a minute thats my gurl
my friend  has a new comedy special on netflix go check it out congrats ellen
all love over here aaron you got my support
aaron carter i had your album when i was little  and bumped the song aarons party i was like  if you need a hype man i got you
xkarla will donate a portion of proceeds to the humane society to help animals hurt and displaced in the fires
years ago today released  thank you
thank you next is a bop my favorite song least this song is smash fire
congrats on the new song
i have listened to this album  times in a row incredible
praying for pittsburgh
wishing everyone an amazing day
wow  years thanks
living in the us i see how this country affects not only people here but all around the world there are so many things people need help with that i hope all of you who can get out and vote and make your voices heard i would if i could
the end is fires whats not to love
meet the newest bieber my baby sister bay bieber
make sure you guys go see  this weekend so good congrats
just skate
no brainer out now
thank you
we will never let go of hope
praying for santa fe
new game dont fall
proud of my brother  on his new album
congrats
grateful for great friends
proud of these kids
this is great
cameron good talking to you last night all of your bravery is amazing i stand with you guys
i told you it was me
in paradise
they are coming
bts
everyone have an amazing week
congrats on the wins
congrats buddy
just released a new commercial in germany lets release it in the us for the holidays
congrats
stadium tour merch
praying for all those in pain
praying for puerto rico
praying for las vegas
everyone watch my boys tonight
amazing thanks everyone lets keep helping eachother
call me
see you tomorrow  lets help pm tomorrow
honored to be taking part in a great cause
praying for everyone down in houston
proud of you bro
at  september th
lyric video
out now
new song  out now
hour
new music thursday noon
can we still be friends
who has the merch from the
thank you to europe for an incredible
london today
supporting my brother  get
got something special for the hyde park show in london july nd
thank u
congrats buddy
new single
out now
out now
minutes
minutes
friday
friday
new music this friday me and
i also dont know enough about sports to really have valid opinion but i do enjoy sports and enjoy any high level sports game any team
leafs above all but other than that  u give me any jersey that looks cool ill throw it on
i support all  sports ill put any jersey from any pro team if im whack for wearing jerseys they give me out of love then im whack
see you soon
see you sunday
uk  in july
south africa is incredible
thank you
dubai is incredible india you are next  u ready
congrats my friend
i see u   request
israel was incredible dubai your next
israel is next
always give back happy
despacito  in the world thank you
despacito remix feat justin bieber  single by luis fonsi amp daddy yankee
remix
s america next
i love new zealand
congrats
its my birthday and all i want is to be a better friend better brother better son and better man
someone got me flowers and i was driving made a turn and the water spilled on my dick areadidnt bother me if it made ya laugh nice
mexico city
india tickets go on sale feb  see u may th at dy patil stadium
happy valentines day
my  commercial w  lets go let me see those
im playing today in the  celebrity all star game
yep today
working on something special
my i love you face
where it all began thanks
watched never say never on netflix great movie
tour access
life is good
rt to send my boy chris paul   to the nba allstar game
my sister has a youtube channel proud of you jazzy
today
you just got knocked the fuck out
great book  by my friend
thank you
miami see you at  for
merry christmas everyone
new holiday
this is one of the funniest videos i have ever seen haha
more   stadiums on sale now
dublin  on sale too
uk bringing  next summer to cardiff and london
thank you
that time of the year mistletoe is currently the most streamed umg song on spotify thanks
north america   stadiums on sale now see u soon
good times boys
nd show added in toronto presale code loveyou for  stadiums on sale tomorrow
love seeing my little guy raising money for the kids congrats cruz nice one
congrats buddy lets keep changing lives
thank you
for  stadiums up now thru  for  card members
stadiums lets go tix on sale friday
make sure to watch for major tour announcement
tomorrow
download  forever for free and help to  with  and
get  for free from  and help to  with  and
la tonight
see u tonight
sorry i missed  thanks  and my beliebers for best international album
merch now at
thank you europe
final europe show in london tonight its been incredible thank you
good meeting you great guy right here
thanks dad not bad genes
london
new  for the holidays
young cruz great job buddy
great day
the man
thank you
please help
thank you
thank you for tonight germany
stickers thank u
year of  thank u limited edition  box up for preorder
be kind to each other
prague tonight
congrats on the award bro making a change
thank u for always being there
everyone have a great weekend
song with u and  is  congrats
not about the awards but thank u
these guys are on tour with me killing it happy for them
thanks  vote
latin america were coming  register for presale
congrats martin my guy great people and super talented
i am
one of the best ever
i want to see the new  movie   congrats kev everyone let me know how it is
see u at
new collection of  merch available now at
great night  see you again tomorrow london
happy birthday
all new  swag
in
today
oznz  shows on sale now
on my way to the o
uk  merch is now at
london in next
gracias
oznz  presale is now live
great show
listen to illuminate deluxe by shawn mendes on
shawn mendes voice makes me smile truly a gift to be able to move peoples emotions through songsso proud of you brothergreat album
go get
australia and new zealand bringing  and my bro  in march
this is important a friend showed me this im going to be talking more about this we all need to pay attention
thank you
tomorrow
right now at storm  copenhagen pop up
do you have this
dont sleep
oz and new zealand dates next week
who has  merch
sweden
i love europe
thanks
im canadian and i stay out of this stuff but i live in the us and this is important register
i love beyonc
but me first   naw marty first
vic just opened for me on tour great guy this is a cool doc
europe let me see what u got
paris
congrats to the team
germany shows have been incredible thank you
is all about a little usher on friday nights watching
get big bro s album tell me is
"been waiting for this one congrats on   
itunes 
spotify"
"go out and get s  album out now  
itunes"
thank you germany
thank you germany amazing show what will use our voices for when the time comes proud of tonight amazing
"this guy has always been there for me in my hard times help me support him and get this album 
 we got you"
got you bro
in europe is real thank you
dance video
is available on the  for imessage
miami new years eve
this kid
iceland i love you thank you
me and  deja vu
wish i couldve been there
remixes
on sale this week only
brought to life
days until  is back first stop iceland
big brother life
damn big bro  killin it on  right now   always support eachother
just want to make people smile and teach them the perfect squat
thanks
i dont usually get nervous but tonight i was thrown off and i was sorry about that really wanted to be my best hope u all had fun
still no instagram it was an accident
big bro got a film this friday congrats
should i or shouldnt i
loving london
night
hitting that london spot but need that japan
like i said love wins
thank you v fest night one was real
sick big bro for the win
see you this weekend
thank you
i love tokyo
listen to my mom i only have twitter facebook and instagram right now if i reopen my snapchat i will tell u
check out this cover of  by my friend
get  and  now
and  thanks
dope big bro
happy bday
now   youre welcome
thank you thanks to everyone involved beliebers i love you
thanks to everyone who supported me at  tonight love to everyone involved
now
on  to unlock a video
on  thank you
thank you
thanks for making   in the world lets keep it there
gucci
dope fan art
on
get  on
almost time
new single tonight
if you feel youre sinking i will jump right over into cold cold water for you
last show of the first leg of  tonight  hrs left to get the stage collection
years later and ready again thank you
msg tomorrow
these are the moments i live for
nyc
coming to  soon
new single with  next friday
i love this   thanks to everyone who has been a part of it so far
great show thank you
the championship
where u at lol
getting in the championship before the championship
you have a special gift god bless
praying for everyone today
and me
weeks   lets go and for those asking written with   and  he aint on it
last call  merch  hrs left
great day
miami
happy canada day
coming this month me
tomorrow miami
thank you for tonight dont ever be afraid to be yourself
congrats on adidas my guy
team sexy
my guy
we back new  merch available now
up next
miami pop up store opens tomorrow
europe   is giving away  berlin  london tix
miami
nashville that was one of the best shows yet
new  for the th even tho im canadian lol
my bro  got a new album get that congrats my friend
out here
i need to see
im a cat i got  lives lol
happy  day
if you dont have the  album by now what are you doing
here is the video for  got u bro
new big bro new
great show tonight
fashion week italy
for all those asking no i wont cancel the orlando show i stand with orlando in support love you orlando
glad to be back out here performing
glad i met you
yes
on all android phones
back tomorrow in winnipeg
hello
congrats big bro i see no limit too
lets go
today
video tomorrow
great day
say happy birthday to my pops  happy birthday
