tweets
ha honesty and directness best bet
thank you
space squirrels are real
for most things six pages
happy about that thank you
damn good advice
slide decks are maybe useful for persuasion  think sales calls but you dont want that for internal decision meetings
help me out how do i edit a typo on twitter oh right
slide decks hide can shallow thinking narratively structured memos are harder to write because they require better thinking its worth it
big potential
id be a very happy software engineer somewhere
my dad is an intense hard worker and hes also warm and teaches an easy smile and selfdeprecating humor my brother sister and i could not have a better role model we love him and are so proud of him for this welldeserved recognition from
agree  would add civility is hard name calling and ad hominem attacks are easy and when you use them it makes it harder to work together
congrats katya
the pulitzers gold medal prize for public service isnt given to an individual but to the entire organization huge kudos and congrats to the whole washington post team
mom i have no idea how you did what you did  you kept us both safe inside your heart thank you for sharing your strength and for all the sacrifices you made i love you
yep me neither
too many of our elected officials are still using these techniques
bill is without doubt one of the smartest people i know and always worth listening to most people dramatically underestimate the remarkableness of this bull run such things are unstoppable  until they arent  markets teach the lessons can be painful
youve read seveneves  times amazing i knew you were a good follow
so damn cool congrats to mimi and the whole mars helicopter team
but well see musk is extremely good at navigating this kind of complexity
my own answer to this question is probably not the more likely outcome in this regard is complexity in china for tesla rather than censorship at twitter
agree  this is a fascinating piece  no one drawn as a cartoon thanks for the link and reco
interesting question did the chinese government just gain a bit of leverage over the town square
one of the many steps were making to meet our climate pledge commitment
pls consider taking a moment and voting for van jones and uncommon ground hes a passionate courageous leader with a big tent approach  a unifier who stays focused on the mission and takes help from all corners wed all be a bit better off if more people took that approach
heres the short version
this piece by jonathan haidt is thoughtful beautifully written and important very worth the long read
yeah you have good hair  nice meeting you and all the best
youre thoughtful and thoughtprovoking gratitude please keep it up
"and evaluates many factors including the ability to advance skills growth company stability external opportunity company affinity and gender diversity

thank you to each and every one of amazons employees for all your hard work and dedication it is day"
we must be better every day and we know there is even more to do but super proud of amazon being ranked the  place where people want to work by linkedin their methodology uses linkedins unique data set from its  million members
weve just opened a second humanitarian aid hub to help ukrainian refugees  this one in poland like the first one we opened in slovakia its a fulfillment center dedicated to this issue using our logistics and distribution experience to help
so great meeting you and learning about your work thomas incredible and inspiring
two legends of the booth coming to
lotr super bowl teaser
alexa play our new super bowl ad
it was a year ago that the white house launched  proud of the earth fund team for helping drive it forward
coming this september nd cant wait for you to see it
thanks   years ago today note the netscape browser
all of edwardsville should know that the amazon team is committed to supporting them and will be by their side through this crisis we extend our fullest gratitude to all the incredible first responders who have worked so tirelessly at the site
the news from edwardsville is tragic were heartbroken over the loss of our teammates there and our thoughts and prayers are with their families and loved ones
loved being with  on thursday night football gave him a little something to pack for his flight
congrats again dj no one more deserving than you for the peoples champ award
today the washington post and the world lost an exceptional journalist and remarkable man longtime editorial page editor fred hiatt i will miss his thoughtfulness professionalism and warm friendship our thoughts are with his beloved family at this difficult time
welcome aboard michael
this years grants go to  groups led by experts who are making a difference in their communities and the funds will help them further expand their important work
for the fourth year in a row the bezos day  families fund is making donations to organizations helping families in need across the us these grants will provide support including housing food clothing and other resources to help families get back on their feet
our deepest sympathies are with his partner leah and all his loved ones the world lost you too soon glen
such a tragic loss warm and full of life glen made us laugh and lit up the room he was a visionary and an innovator  a true leader lauren and i are heartbroken and will remember the precious time we got to spend together
leo come over here i want to show you something
congrats on this important work  as you say build longer tables not higher walls
not the decision we wanted but we respect the courts judgment and wish full success for nasa and spacex on the contract
very proud to be one of the founding funders of prince williams earthshot prize its easy to see how passionate and thoughtful he is about this important work
transnational marine protected area on the planet covering an area larger than california thank you to this group for their boldness on this important work
at  lauren and i discussed conservation of land and sea with leaders from colombia ecuador panama costa rica and bolivia together they oversee one of the most diverse regions on earth the  is working with them to help create the largest
wonderful meeting with tuntiak katan from the shuar tribe in ecuador and solange bandiakybadji from the rights and resources institute indigenous peoples are custodians of over a third of the worlds tropical forests we must champion their efforts to protect our planet
the prince of wales has been involved in fighting climate change and protecting our beautiful world far longer than most we had a chance to discuss these important issues on the eve of   looking for solutions to heal our world and how the  can help
closing my eyes now i still feel that irresistible tug  pulling my heart from my chest and out over the edge of the world
bill audrey chris glen  youre about to share an experience that will forever change how you view the world godspeed this is how it starts
im game
listen and be open but dont let anybody tell you who you are this was just one of the many stories telling us all the ways we were going to fail today amazon is one of the worlds most successful companies and has revolutionized two entirely different industries
"anderson laughs through the whole interview 

bill shatner  legend"
"a lot to still prove out here for sure but the rivian team is world class and  is one of the greatest entrepreneurs ive ever met 

now rj where are our vans"
new  film is amazing and fun loved it and i miss daniel craig already cant wait to see who barbara broccoli and michael wilson pick next
no just simple admiration
and ted sarandos and the team at  get it right so often their internationalization strategy isnt easy and theyre making it work impressive and inspiring and i cant wait to watch the show
the two articles are only  months apart
after many failures and setbacks in gaming we have a success so proud of the team for the persistence view setbacks as helpful obstacles that drive learning whatever your goals are dont give up no matter how hard it gets
good exchange of ideas on climate change with a lot of passion around preserving and restoring the natural world there might also have been a side conversation about whos better  asimov or clarke the meeting was useful and enjoyable thank you
congratulations to  and the  team on their successful inspiration launch last night another step towards a future where space is accessible to all of us
discussing climate sustainability and preserving the natural world with president  today in paris
i just took a dna test turns out im  s biggest fan
hey alexa  show everyone our upcoming super bowl ad thanks  and
hey india were rolling out our new fleet of electric delivery rickshaws fully electric zero carbon
proud of the program we have in india to hire and train deaf associates at our delivery stations managers learn basic sign language to be able to communicate meeting this group was a moving experience for me
amazon partners with thousands of kirana stores all over india as delivery points its good for customers and it helps the shop owners earn additional income got to visit one in mumbai thank you amol for letting me deliver a package
lots of fun on stage with  and zoya akhtar
grabbing a quick selfie with  at indias small business summit everyone squeeze in a little tighter
dynamism energy democracy
just landed in india and spent a beautiful afternoon paying my respects to someone who truly changed the world live as if you were to die tomorrow learn as if you were to live forever  mahatma gandhi
toured  in washington dc with a team from day  academies it was great to meet these kids  theyre energetic and energizing lee is doing an amazing job unleashing their love of learning
picture perfect flight  and this vehicle has now flown to space amp back six times making this a new milestone we carried  payloads today including thousands of postcards from kids all over the world for  keep them coming kids amp well keep flying them
nice amazon ranked  best managed company definitely the result of strong teamwork from people who care deeply and passionately about customers their fellow employees and the environment huge thank you and kudos to all amazonians
excited to announce this years bezos day one grants thank you to these  organizations in  states working to end homelessness i recently spent time with the amazing team at community of hope in washington dc  one of last years grantees
congrats to david amp all the veterans graduating from the amazon apprenticeship program who are now in technical careers they join the more than  veterans and military spouses working at amazon huge thank you to them and all whove served
its time to go back to the moon this time to stay
dropped in on an  class at dunbar hs in dc today were committed to bringing more resources to kids from underserved communities and im proud to say were now funding computer science in more than  high schools across the us
thank you to our customers who donated relief items for a second amazon air plane of humanitarian aid together more than  amazondonated amp customerdonated items have been provided to those affected by  in the bahamas amp the us
a record year of  wins for   fantastic work huge congrats to the winners and teams behind   and a very english scandal
good luck to  phoebe wallerbridge the  and  teams and all  shows up for  tonight
super excited about the climate pledge impossible to do this without  so grateful to you christiana
yesterday the first amazon air plane loaded with relief items arrived in nassau bahamas to help victims of  the cargo weight was  lbs with approx  items on board huge thanks to the teams across amazon who made this happen
shout out to the new amazonians who let me drop by their new hire orientation today incredible to welcome so many smart and passionate people from all over the world im looking forward to our  events tomorrow
visited the amazing  montessori in nashville with  learned a lot thats going to help day  academies by the way nia means purpose in swahili very cool
today we announced that we added  schools in  to our  program loved celebrating the great news by building robots with students from madison middle school
were sending two amazon air planes packed with tens of thousands of amazondonated and customerdonated relief items to support those impacted by  in the bahamas thanks to all the teams who are making this possible
season  streams november  cant wait
rooting for team india good luck india
founded nonprofit  to inspire youth to pursue careers in   visualize life in space we asked students to send postcards wtheir dreams and wed send the cards above the krmn line to space and back weve received thousands  theyre so inspiring
had a great meeting with mike george were hard at work building day  academies and mike has been busy learning from the best in the field here are a few pictures from his listening tour  visiting the smart and kind early educators from schools across the country
so much fun with caroline kennedy yesterday at the  her fathers rice speech still inspires we choose to do these things not because they are easy but because they are hard
first hotfire of our  lunar landing engine just yesterday at marshall space flight center data looks great and hardware is in perfect condition test went full planned duration   seconds kudos to the whole  team and grateful to  for all the help
happy fathers day youre there for me always and i feel it i love you dad
my moms incredible story wow so grateful so proud
got a chance to scout some of the cool tech at the first  event
leos story is amazing and so is his mom
is all about bringing the best and brightest together so its fitting that i got to meet leo  one of the first  recipients of the  scholarship i have no doubt leo is going to be an inventor of tomorrow
mackenzie is going to be amazing and thoughtful and effective at philanthropy and im proud of her her letter is so beautiful go get em mackenzie
grateful on this  to the fallen servicemen and women  and their families  for the ultimate sacrifice they made in defending and supporting our nation the flag in the picture is on display on the factory wall at  to remind us every day
great annual shareholder meeting today
my dads journey to the us shows how people come together to help each other we got a chance to celebrate him last night for the opening of the statue of libertys new museum this is his story
at the statue of liberty where my dads being honored with a liberty star as part of the new museums opening when he came here from cuba at  not only was he all alone but he only spoke spanish his grit determination and optimism are inspiring
were investing  billion in our new air hub to get you your packages faster three million square feet and its going to create  jobs and if youre guessing that driving a front loader was fun youre right
im lucky enough to call her my mom shes kind patient supportive and has always encouraged me to stay curious happy mothers day mom
blue origin is building the infrastructure needed to unleash the next generation of dreamers i met these young people today and the future is in great hands
congrats to the whole  team
been an honor amp pleasure having tom alberg on amazons board tom joined in  and has been with us ever since  over  years ill miss his sound judgment deep well of business amp life experience and his quick wit hes a smart business person and even better human thx tom
thank you  but bigger please i want to get on
ive written a post about developments with the national enquirer and its parent company ami you can find it here
grateful for the journalists at the  and around the world who do the work no matter the risk or dangers they face
i have outstanding news to ring in  former alexa vp amp longtime amazonian mike george has agreed to lead the day  academies fund mike is a true builder who knows how to start from scratch and hell bring tremendous energy grit and passion to the job thank you mike
excited to announce the first annual grants from the bezos day  families fund  million to  organizations doing needlemoving work on family homelessness congrats to the recipients  we know youll spend the money wisely and with heart
had the privilege today of unveiling our newest amazon air   valor  named in honor of the thousands of amazonian veterans and military spouses delivering for our customers every day
amazon just won the american foundation for the blinds helen keller award huge kudos to the whole team on working so hard to make our products accessible to the vision impaired
very sad to hear of paul allens passing his passion for invention and pushing forward inspired so many he was relentless to the end my heart goes out to pauls family and friends
thank you to the  for your confidence in the  team and our  rocket we are proud to serve the national security space community and are committed to providing safe reliable access to space for the nation
thank you  were excited about this and also hope others will join in
big win for  today and a big thank you to  for choosing our be engine excited to be a part of vulcans mission to space
incredible work from the whole  team for   wins including outstanding comedy series woohoo
super proud of the entire blue team who came together and made it happen
appreciate the support mr vice president im thrilled to report from west texas that the team nailed it today
crew capsule looks great even after it was pushed hard by the escape test astronauts would have had an exhilarating ride and safe landing great engineering and the lucky boots worked again
wishing  tennis competitor and amazonian leonard flowers luck in the  this week great event and were proud to be a presenting sponsor
my dad came here from cuba all by himself without speaking english when he was  years old and has been kicking ass ever since thank you for all the love and heart dad
im enjoying this day with my kids but also remembering remembering the many sons and daughters who have given up their lives for us and for our sons and daughters
tom wolfe was an amazing journalist and author thank you for showing us all what it took to have the right stuff
you shaped us you protected us you let us fall you picked us up and you loved us always and unconditionally thank you for everything i love you mom
love this quote its been on my fridge for years and i see it every time i open the door
highlights from todays mission dont miss the nerf ball doing a few backflips in zero gravity
the lucky boots worked again huge kudos and thanks to the entire  team
apogee of  feet  miles  kilometers and thats the altitude weve been targeting for operations one step closer
launch preparations are underway for new shepards th test flight as we continue our progress toward human spaceflight currently targeting sunday  with launch window opening up at am cdt livestream info to come
dog sledding above the arctic circle in norway jim lovell says its not that you go to heaven when you die but you go to heaven when youre born earth is the best planet in our solar system we go to space to save the earth
honored to speak at  forum on leadership tonight with ken hersh the spirit of former first lady barbara bush was very much felt at the event
at  catching up with ceo hubert joly and announcing our collaboration on the next generation of smart tvs couldnt ask for a better partner and the product is killer full alexa integration alexa watch abc or alexa watch westworld
great reporting requires patience grit and a willingness to follow a story wherever it leads whether alabama or moscow proud of   winners and big congrats to the  as well
i love dwayne johnson  still working on my smolder
very comfortable on my kids giant panda doing email and putting final touches on this years annual shareholder letter about to take the kids to see rampage
horrible and truly tragic day for youtube and google we are wishing all our very best for the injured and all those affected
taking my new dog for a walk at the  conference
thank you to the  for having me over to speak you dont want to even imagine the world without these professionals doing the job they do
new test video of blues k lbf thrust oxrich staged combustion lngfueled be engine the test is a mixture ratio sweep at  power level and  seconds in duration methane or lng has proved to be an outstanding fuel choice
kirk or picard picard
happy to announce that amazon studios is adapting iain m banks amazing culture series  a huge personal favorite  as a tv series cant wait
installation has begun ft tall all mechanical powered by daynight thermal cycles synchronized at solar noon a symbol for longterm thinkingthe  is coming together thx to the genius of danny hillis zander rose amp the whole clock team enjoy the video
woohoo
the stunning perito moreno glacier in patagonia weve sent robotic probes to every planet in this solar system earth is by far the best one we go to space to save the earth
wishing best of luck tonight to the marvelous mrs maisel rachel brosnahan kevin bacon and to the whole cast and crew of the post too
turns out our amazon fulfillment center associates in madrid can dance and one got a big surprise at the end love it
first use of our landing pad bot
full video of mannequin skywalkers ride to space unlike him youll be able to get out of your seat during the zero gee part of the flight and ignore the pinging sound  its just from one of the experiments on this flight
had a successful first flight of crew capsule  today complete with windows and our instrumented test dummy he had a great ride
of all the news coming out of aws  this week i hope you didnt miss this one set a guinness world record for largest chicken wing eating competition nice
ten years ago today we launched the firstever kindle happy th birthday  and thank you to all the kindle readers and authors
amazon prime heads to middle earth
thank you and your boys for your service casey
thank you to the  veterans and military spouses now working at amazon we set a goal last year to hire  of these leaders by  and are on track to hire even more
congrats to the  team on their new alexa skill customers can now find and shop best buy deals on alexa nice
and the winner for best news website is   and more big congrats to the whole team
first hotfire of our be engine is a success huge kudos to the whole  team for this important step
fun day christening amazons latest wind farm
long my favorite novel teaches pain of regret so well you will think you lived it congrats mr ishiguro so earned
amazon plane packed with donation of critical supplies landed earlier today in san juan thank you to all the amazonians who made it happen
thoughts with all those affected in las vegas so much gratitude to all the police amp good samaritans who put their lives on the line to help
future engineer yearold ryan signs amazon gold robot he helped build at another  days  smiles event
alexa has made a new friend
a pleasure to host  james mattis at amazon hq in seattle today
couldnt happen to a nicer guy congratulations
awesome good luck this weekend
incredible turnout to see the first booster ever to fly into space and land vertically upon the earth
mike collins cracking us all up last night
huge thanks from the whole  team buzz
going to oshkosh come sit inside s crew capsule and enjoy a simulated ride to space
this is a gigantic compliment to our teams best of luck haggler in your continuing adventures
terrific meeting with  always impressed energized by optimism and invention in india excited to keep investing and growing
amazing to share this moment with the  team and my family
and heres me and my dad im a very lucky son i love you dad
flipping pancakes lego saturn v wonder woman matinee love being a dad
request for ideas
rooftop  panels at our  millionsquarefoot fulfillment center in baltimore now live  solar fcs will come online by
congrats to jeff on his longterm leadership john you have size  shoes to fill ge remains an american gem
super fun morning talking rockets with a very cool group of students great questions thx to all the students and to
i won the lottery with my mom thanks for literally everything mom
first plant in the ground at   to go public tours start
thanks  that cute little guy is the future
my parents rock
impossible to express how personally meaningful this is a dream huge kudos to  team that worked so hard
i just got to pilot an awesome and huge robot thanks to hankook mirae technology nice
thanks la times for choosing wapos arc publishing for your digital platform and kudos to tech team at the post
ok definitely want to buy a bottle of this
adding to the  launch manifest agreement with  for five launches initially happy to work with you
excited to announce we have signed our st  customer welcome to the launch manifest
heres one more shot of be in its transport cradle
st be engine fully assembled nd and rd following close behind
congrats to casey affleck on his best actor win so earned
bravo to kenny lonergan on his welldeserved  win for best original screenplay
takes home the oscar for best foreign language film well done asghar farhadi and team
excited to share our urban campus with this terrific organization
love this story  of not  but  couples who met  amazon fc in ky love is in the air happy valentines day
and on the nypost article if anybody knows how to get  margins in groceries call me
whoever your anonymous sources are on this story   theyve mixed up their meds
buzz aldrin dropped by blue origin hq to say hi to the team yesterday thanks
i agree we need a superhighway in space
firstever  customer delivery is in the books  minclick to delivery check out the video
the spheres first snow thanks  for the great pic
thank you john glenn godspeed
late late shows  on amazon go  very funny
so proud of my brother  and heres his ted talk
love this tv commercial for amazon prime very proud of our ad team
long wait is over clarkson hammond may are back  premieres tonight in uk us de jp and globally in dec
congratulations to  i for one give him my most open mind and wish him great success in his service to the country
visiting raisbeck aviation high school today was so inspiring for me awesome students
stenciling the th and final tortoise onto this hardy and stalwart new shepard capsule
steering through violent maxq escape forces is a residual capability not explicitly engineered just a very robust booster
heres escape vid in slow mo
reflecting on an incredible day toasting all  of the passionate brilliant folks at blue origin
that is one hell of a booster
and here are the details of the escape test
and heres the  descent configuration
exciting results from  weeks of wind tunnel testing of  at transonic amp supersonic speeds validated our cfd
thanks  amp   what a fun night
blue origins next stepmeet new glenn
excited to announce amazon artificial intelligence amp machine learning center in turin
grazie  for wonderful conversation at palazzo vecchio
cool new project from  amp  lets you virtually explore apollo  command module
bucket list cast crew and justin lin  were amazing
careful engineering plus of course  the lucky boots successful mission
loading propellants looking good for this mornings launch
thanks  so agree space needs all of us
and of course  development test flight  anything can happen
look for onechuteout test starting about  minutes into flight  continue pushing envelope on booster
watching a rocket launch and rocket landing might add a little extra fun w kids on fathers day
new shepard launch set for sunday at  am et live webcast starts at  am et at
replacing leaking oring in capsules nitrogen gas pressurization system rescheduling flight to sunday
flight to test onechuteout failure scenario amp push envelope on booster maneuvers
trying for th flight of same hardware this friday live webcast at
landing sequence caught by our gh vent cam watch for gear deployment in the shadow
thank you  for all you do with  were excited to add k more  warriors to our ranks
ridiculously cute
champagne cracked in the newsroom today congratulations to all  on pulitzers
you counseled so many your wisdom and warmth will be remembered rest in peace bill campbell
thank you and congrats to my friends and colleagues jeff and andy  very well deserved
video from yesterdays flight now live  great view of dramatic booster deceleration
well share mission video including aerial as soon as were able to get it processed
my gradatim ferociter boots gift from a friend amp they brought luck today
cc touchdown confirmed
"flawless be restart and perfect booster landing cc chutes
deployed"
liftoff and new shepard is climbing to apogee
crew capsule is locked amp ready for flt tortoises mark successful cc missions
"readying crew capsule for flt clear skies in tx
tracking for morning launch"
two university microgravity experiments on tomorrows  flight short vids
well have drone cameras in the air and hopefully will get good aerial footage to share
also a new more efficient rcs algorithm on the crew capsule big performance win if it works
pushing the envelope restarting be fast  high thrust just  ft from ground impact in  sec if engine doesnt restart amp ramp fast
working to fly again tomorrow same vehicle third time
got a little help from amazon robotics on stage today at our allhands in seattle
ok this is the most hilarious echo video yet
james hamiltons retrospective on  years of aws is excellent  kudos and congrats to the whole team
hope somewhere in spacetime einstein is seeing this
mr prime minister  we are so proud of diego great for italy kudos to all
nice blue origin team just nominated for timehonored aviation award the collier trophy all the nominees here
can a used rocket fly video  a few technical details at
impressive launch and  will soon make falcon  landings routine  so good for space kudos spacex
believe me if youre ever tossed in a foreign prison you want fred ryan and marty baron on the team working to get you out
wheels up and out of iranian airspace jason yegi and mary aboard doug jehl and ali rezaian worked tirelessly on this
is yegi on the plane
grail risky but if works big breakthrough in broad spectrum early cancer detection brilliant scientists
congrats  on landing falcons suborbital booster stage  welcome to the club
finally trashed by  will still reserve him a seat on the blue origin rocket
breakthrough energy coalition when in a box only way out is to invent your way out thx to  for pulling this together
