content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
@ ava you sure made us wait long enough  # Nova #QueenSugar,Wed Nov 30 02:25:24 +0000 2022,2022-11-30 02:25:24+00:00,684,,[],12,,575,78,,https://twitter.com/Oprah/status/1597778792218386433,1597778792218386433,1597778792218386433
@ava You sure made us waitling enough,Wed Nov 30 02:23:48 +0000 2022,2022-11-30 02:23:48+00:00,134,,[],0,,14,14,,https://twitter.com/Oprah/status/1597778392178270209,1597778392178270209,1597778392178270209
@ava so great bringing Glynn Thurman back.  Sweet 😘 #queensugar,Wed Nov 30 02:00:41 +0000 2022,2022-11-30 02:00:41+00:00,107,,[],1,,9,7,,https://twitter.com/Oprah/status/1597772574494101504,1597772574494101504,1597772574494101504
@theSheenaB 90 min episode tonight y’all!,Wed Nov 30 01:37:08 +0000 2022,2022-11-30 01:37:08+00:00,10,,[],0,,6,2,,https://twitter.com/Oprah/status/1597766647393026048,1597766647393026048,1597765324606418945
“All  I do is regard you Darla”. I think Ralph Angel has been pretty understanding about the ex . #QueenSugar,Wed Nov 30 01:35:34 +0000 2022,2022-11-30 01:35:34+00:00,766,,[],22,,177,82,,https://twitter.com/Oprah/status/1597766251920576514,1597766251920576514,1597766251920576514
#QueenSugar Finale tonight at 8|9c on @OWNTV!! https://t.co/cd2ezhGJGN,Tue Nov 29 16:53:52 +0000 2022,2022-11-29 16:53:52+00:00,636,,['https://time.com/6235587/queen-sugar-finale-legacy/'],21,,1,145,,https://twitter.com/Oprah/status/1597634963830353920,1597634963830353920,1597634963830353920
"It’s time for @Oprah’s Favorite Things! Whatever gift you choose, let the message behind it be: “I appreciate you. I see you. You matter to me.” Click here for the complete list: https://t.co/hnLfCjo3O3 https://t.co/IvUZeM36Wi",Tue Nov 01 12:37:15 +0000 2022,2022-11-01 12:37:15+00:00,1463,"[Photo(previewUrl='https://pbs.twimg.com/media/FgepHJjWAAE4N9n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FgepHJjWAAE4N9n?format=jpg&name=large', type='photo')]",['https://www.oprahdaily.com/life/a41652152/oprahs-favorite-things-2022/'],77,,0,278,,https://twitter.com/Oprah/status/1587423523726843906,1587423523726843906,1587423523726843906
"We created a place to gather stories of Black women that honor our identity, beauty, and humanity through the lens of our hair. I hope you can join us on this wondrous world of our hair!",Sat Oct 22 15:15:09 +0000 2022,2022-10-22 15:15:09+00:00,716,,[],8,,0,94,,https://twitter.com/Oprah/status/1583839380414038017,1583839380414038017,1583839374277750787
"The first two episodes of #TheHairTales, executive produced by @TraceeEllisRoss, @MichaelaangelaD, @OnyxCollective, culture house Media, and me, are available right now on @hulu and also air tonight at 9|8c on @OWNTV. https://t.co/QjdAjowyJy",Sat Oct 22 15:15:07 +0000 2022,2022-10-22 15:15:07+00:00,1559,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1583839287451213824/pu/img/LOdao40tnzUIEPec.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583839287451213824/pu/vid/480x852/r8ILPBR2iZuGNIrP.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1583839287451213824/pu/pl/oFPTCWtRqOe8FnBO.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583839287451213824/pu/vid/720x1280/ISGpHlqD2QnGbVon.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1583839287451213824/pu/vid/320x568/1HCgzssKf8Hae2ob.mp4?tag=12', bitrate=632000)], duration=21.6, type='video')]",[],45,,1,236,,https://twitter.com/Oprah/status/1583839374277750787,1583839374277750787,1583839374277750787
Which is why I’m sitting down with Stacey to speak with her about why she’s running for governor and how we can write the next greatest chapter in Georgia’s history. RSVP at https://t.co/VvZX2WqQ2A. Hope y’all can join us!,Wed Oct 19 23:14:46 +0000 2022,2022-10-19 23:14:46+00:00,790,,['http://staceyabrams.com/oprah'],29,,0,198,,https://twitter.com/Oprah/status/1582872915749482497,1582872915749482497,1582872910972473345
Leadership is about empathy. It’s about having the ability to relate to and connect with people for the purpose of inspiring and empowering their lives. And @staceyabrams is exactly the type of leader we need to guide the people of Georgia. https://t.co/o6Acn8A3xo,Wed Oct 19 23:14:44 +0000 2022,2022-10-19 23:14:44+00:00,4738,"[Photo(previewUrl='https://pbs.twimg.com/media/Ffd-gtDWYAAErvS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ffd-gtDWYAAErvS?format=jpg&name=large', type='photo')]",[],230,,1,1184,,https://twitter.com/Oprah/status/1582872910972473345,1582872910972473345,1582872910972473345
Join us now! https://t.co/64f5SwBOsS,Tue Oct 11 22:59:28 +0000 2022,2022-10-11 22:59:28+00:00,258,,['https://twitter.com/OprahDaily/status/1579968850564554752'],12,https://twitter.com/OprahDaily/status/1579968850564554752,0,41,,https://twitter.com/Oprah/status/1579969963095633920,1579969963095633920,1579969963095633920
Book lovers unite! I’m excited to join our forever First Lady @MichelleObama on her #TheLightWeCarry Tour in Los Angeles on December 13 to discuss her new book. Head to https://t.co/vNBXLE8V0q for tickets and hope to see you there 📖 https://t.co/3nOJr7rigS,Wed Oct 05 13:56:47 +0000 2022,2022-10-05 13:56:47+00:00,2032,"[Photo(previewUrl='https://pbs.twimg.com/media/FeT4hHWWQAQTJTU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FeT4hHWWQAQTJTU?format=jpg&name=large', type='photo')]",['http://michelleobamabooks.com'],70,,0,347,,https://twitter.com/Oprah/status/1577659065559384065,1577659065559384065,1577659065559384065
@imaginedbydavid 😂😂😂,Wed Oct 05 02:31:24 +0000 2022,2022-10-05 02:31:24+00:00,8,,[],0,,14,0,,https://twitter.com/Oprah/status/1577486583363608576,1577486583363608576,1577485759795167232
@BlkLibraryGirl Hey ms.Honoree!,Wed Oct 05 02:31:01 +0000 2022,2022-10-05 02:31:01+00:00,63,,[],0,,14,5,,https://twitter.com/Oprah/status/1577486488790454272,1577486488790454272,1577482997883752448
@kachelle2006 Yes did you check the shade when he said “plumber”? #CherishTheDay,Wed Oct 05 01:14:16 +0000 2022,2022-10-05 01:14:16+00:00,18,,[],0,,6,2,,https://twitter.com/Oprah/status/1577467172342726656,1577467172342726656,1577466494866202625
@jujoffer No,Wed Oct 05 01:12:32 +0000 2022,2022-10-05 01:12:32+00:00,10,,[],0,,2,0,,https://twitter.com/Oprah/status/1577466736969801728,1577466736969801728,1577464545249226752
@nomoreworries2 Yes Lawd!😍,Wed Oct 05 01:11:27 +0000 2022,2022-10-05 01:11:27+00:00,9,,[],1,,1,1,,https://twitter.com/Oprah/status/1577466464210075649,1577466464210075649,1577466168310259712
"@mztronnie @ava @BiancaLawson @QueenSugarOWN Me too, wrenching scene! #queensugar",Wed Oct 05 01:06:48 +0000 2022,2022-10-05 01:06:48+00:00,13,,[],0,,0,0,,https://twitter.com/Oprah/status/1577465295198773248,1577465295198773248,1577464485966536704
Season two of @CherishDayOWN is back today on @OWNTV at 9|8c! A new season means a new love story—and you’re going to fall head over heels for Henry Simmons. Trust me ladies! https://t.co/fQ2TEv3RnD,Tue Oct 04 22:14:12 +0000 2022,2022-10-04 22:14:12+00:00,409,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1577421274741149696/pu/img/O9Z3g8mrrk6OFmvB.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1577421274741149696/pu/vid/480x270/2zSUsjUATuVtIhCU.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1577421274741149696/pu/vid/1280x720/OEFmlcXJjB1sCWki.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1577421274741149696/pu/pl/es00QExpaa7FEOJV.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1577421274741149696/pu/vid/640x360/KMt7CeQZPD2l8JCk.mp4?tag=12', bitrate=832000)], duration=30.03, type='video')]",[],20,,0,67,,https://twitter.com/Oprah/status/1577421856784539648,1577421856784539648,1577421856784539648
Thank you @Variety for spotlighting this incredible feat—we hope it inspires generations to come. #PowerOfWomen https://t.co/KjXiYJyRtm,Wed Sep 28 00:54:36 +0000 2022,2022-09-28 00:54:36+00:00,752,"[Photo(previewUrl='https://pbs.twimg.com/media/FdtCWaBVEAAq9L-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdtCWaBVEAAq9L-?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FdtCW-0UUAADviy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdtCW-0UUAADviy?format=jpg&name=large', type='photo')]",[],13,,0,68,,https://twitter.com/Oprah/status/1574925508046790656,1574925508046790656,1574925502359293952
"When we started @QueenSugarOWN, @ava called me saying, “I have this idea: What if we just have all women directors?” Her vision led to 7 seasons, 88 episodes, &amp; 42 women calling, “Action!” And to that I say, take your bow Ava! https://t.co/wig9qrjz0a",Wed Sep 28 00:54:35 +0000 2022,2022-09-28 00:54:35+00:00,2389,"[Photo(previewUrl='https://pbs.twimg.com/media/FdtB8ZQVIAA3qCe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdtB8ZQVIAA3qCe?format=jpg&name=large', type='photo')]",[],43,,1,283,,https://twitter.com/Oprah/status/1574925502359293952,1574925502359293952,1574925502359293952
What I know for sure is that Janine and Gregory better get together by first period #AbbottElem https://t.co/vH9FtJUnpo https://t.co/fH3dfptjVU,Wed Sep 28 00:06:16 +0000 2022,2022-09-28 00:06:16+00:00,19431,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fds3VdaVsAAxlt8.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/Fds3VdaVsAAxlt8.mp4', bitrate=None)], type='gif')]",['https://twitter.com/quintabrunson/status/1574883434744332288'],466,https://twitter.com/quintabrunson/status/1574883434744332288,0,2092,,https://twitter.com/Oprah/status/1574913343185264641,1574913343185264641,1574913343185264641
Thank you to @thesherylralph for reminding us to never stop believing! 🏆🏆🏆 @TelevisionAcad #Emmys https://t.co/Fvrh0iwnns,Tue Sep 13 03:57:56 +0000 2022,2022-09-13 03:57:56+00:00,3333,,['https://twitter.com/Variety/status/1569488341170810881'],16,https://twitter.com/Variety/status/1569488341170810881,0,273,,https://twitter.com/Oprah/status/1569535828912914433,1569535828912914433,1569535828912914433
@TammyGarnes @QueenSugarOWN You know I know what chu talkin’ about. The LAND is everything!,Wed Sep 07 00:35:25 +0000 2022,2022-09-07 00:35:25+00:00,17,,[],0,,5,4,,https://twitter.com/Oprah/status/1567310534105513985,1567310534105513985,1567309911427809280
That’s some pretty baby casting right there y’all. !  #QueenSugar,Wed Sep 07 00:11:12 +0000 2022,2022-09-07 00:11:12+00:00,1059,,[],11,,143,102,,https://twitter.com/Oprah/status/1567304442319446017,1567304442319446017,1567304442319446017
"‘Queen Sugar’ Ends on Its Own Terms 

The series, which begins its final season on Tuesday, sought “to put a Black family in the canon of American family dramas,” said @ava DuVernay, the creator. https://t.co/LuPQFyMVkQ",Tue Sep 06 18:11:52 +0000 2022,2022-09-06 18:11:52+00:00,570,,['https://www.nytimes.com/2022/09/06/arts/television/queen-sugar-final-season.html'],8,,0,120,,https://twitter.com/Oprah/status/1567214010516267009,1567214010516267009,1567214010516267009
25 years. Champion. Shero. Legend forever! @serenawilliams #USOpen https://t.co/xdo4dy4fpP,Sat Sep 03 02:45:46 +0000 2022,2022-09-03 02:45:46+00:00,31023,"[Photo(previewUrl='https://pbs.twimg.com/media/FbssGK-XwAUu-lO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbssGK-XwAUu-lO?format=jpg&name=large', type='photo')]",[],124,,0,2753,,https://twitter.com/Oprah/status/1565893786777096192,1565893786777096192,1565893786777096192
"Sidney Poitier came to this world to move it, to shake it, to change it, not only as an actor, but as an activist &amp; a wisdom teacher. It’s one of the great honors of my life to produce the documentary #Sidney, premiering 9/23 in theaters &amp; streaming on @AppleTVPlus. https://t.co/1lUsMwHeNs",Tue Aug 16 16:37:08 +0000 2022,2022-08-16 16:37:08+00:00,5508,,['https://twitter.com/AppleTVPlus/status/1559570682291187713'],79,https://twitter.com/AppleTVPlus/status/1559570682291187713,0,840,,https://twitter.com/Oprah/status/1559580025225084928,1559580025225084928,1559580025225084928
Olivia Newton-John 🕊 https://t.co/5z5uGFpZj1,Mon Aug 08 23:31:20 +0000 2022,2022-08-08 23:31:20+00:00,6642,"[Photo(previewUrl='https://pbs.twimg.com/media/FZrP2VwXgAERAjr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FZrP2VwXgAERAjr?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FZrP2VzWIAE-oXY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FZrP2VzWIAE-oXY?format=jpg&name=large', type='photo')]",[],29,,0,389,,https://twitter.com/Oprah/status/1556785158795284480,1556785158795284480,1556785158795284480
I remember that first table read! So glad @AllRiseOWN is back and a new episode airs tonight at 8|7c on @OWNTV! https://t.co/HHD7IM3QnU,Tue Jun 21 23:07:39 +0000 2022,2022-06-21 23:07:39+00:00,573,,['https://twitter.com/SimoneMissick/status/1534664807344791552'],27,https://twitter.com/SimoneMissick/status/1534664807344791552,0,84,,https://twitter.com/Oprah/status/1539384582188974081,1539384582188974081,1539384582188974081
"BRAVA BRAVA 👏🏾👏🏾 to Best Actress in a Musical, Joaquina Kalukango!!! What a thrill to see this full circle moment with Cynthia Erivo and @thedanieb presenting the award to their former cast member from The Color Purple 💜 #TonyAwards https://t.co/ErTrrzNJpi",Mon Jun 13 13:48:28 +0000 2022,2022-06-13 13:48:28+00:00,1322,,['https://twitter.com/ActorHub/status/1536250981473828869'],45,https://twitter.com/ActorHub/status/1536250981473828869,0,138,,https://twitter.com/Oprah/status/1536344754451013632,1536344754451013632,1536344754451013632
I cannot wait to discuss and explore this book with you. Get yourself a copy whenever you buy or download your books from! #ReadWithUs,Tue Jun 07 12:54:59 +0000 2022,2022-06-07 12:54:59+00:00,179,,[],4,,0,21,,https://twitter.com/Oprah/status/1534156971611258880,1534156971611258880,1534156968159420416
"The next @oprahsbookclub pick is “Nightcrawling” by @leilamottley, which Leila wrote when was only 17! The debut novel is about a 17-year-old who carries the world on her shoulders. https://t.co/iArKBlzcUP",Tue Jun 07 12:54:59 +0000 2022,2022-06-07 12:54:59+00:00,904,"[Photo(previewUrl='https://pbs.twimg.com/media/FUproPZVsAAOw67?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FUproPZVsAAOw67?format=jpg&name=large', type='photo')]",[],27,,1,121,,https://twitter.com/Oprah/status/1534156968159420416,1534156968159420416,1534156968159420416
"Her father died after being released from prison, her mother recently attempted suicide and is in a halfway house, her brother wants to become a rap star but isn’t bring in any money, and they’re about to be evicted from their apartment in Oakland.",Tue Jun 07 12:38:39 +0000 2022,2022-06-07 12:38:39+00:00,140,,[],4,,46,15,,https://twitter.com/Oprah/status/1534152859733721088,1534152859733721088,1534152856982282240
"It was a big privilege for us at @OWNTV to save @AllRiseOWN and bring it over to our network. The storylines are great! Join me tomorrow, June 7 at 8|7c, only on OWN! #AllRise https://t.co/mJXRzjecB2",Mon Jun 06 22:22:47 +0000 2022,2022-06-06 22:22:47+00:00,831,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1533937045063622657/pu/img/qPamEEh059ZfZ8h-.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1533937045063622657/pu/pl/vqx0WE9ULlzyQl6c.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1533937045063622657/pu/vid/480x270/_JMU0t3ZlxY-slCi.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1533937045063622657/pu/vid/640x360/eKK26pV30m9YnkVG.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1533937045063622657/pu/vid/1280x720/WTgNxrWAqmN70gUC.mp4?tag=12', bitrate=2176000)], duration=30.03, type='video')]",[],48,,0,163,,https://twitter.com/Oprah/status/1533937474522648577,1533937474522648577,1533937474522648577
"Thank you @MichelleObama for these beautiful words. I’ll cherish them as much I treasure and cherish you. Thank you @TIME for this honor. #TIME100 
https://t.co/96eH5UiENM",Mon May 23 22:39:45 +0000 2022,2022-05-23 22:39:45+00:00,1487,,['https://time.com/collection/100-most-influential-people-2022/6177763/oprah-winfrey-titans/'],46,,0,198,,https://twitter.com/Oprah/status/1528868314080223232,1528868314080223232,1528868314080223232
"I visited the set of #TheColorPurple &amp; we cried, we sang, &amp; we even did the Electric Slide. I can tell you for sure this ain’t your mama’s Color Purple—but I bet you, your mama, and the whole family is gonna love this new reimagined and evolved version!https://t.co/vApw6qcYjL",Sat May 21 15:32:59 +0000 2022,2022-05-21 15:32:59+00:00,1127,,['https://www.oprahdaily.com/entertainment/tv-movies/a39630279/oprah-color-purple-set-2023/'],20,,0,138,,https://twitter.com/Oprah/status/1528036136395890689,1528036136395890689,1528036136395890689
"Join us now as @violadavis answers questions about her best-selling memoir #FindingMe over at @OprahDaily! Bring some 🍷 cause we’re reading, discussing, and sipping! @oprahsbookclub #ReadWithUs https://t.co/nojihb6kzd",Mon May 16 23:06:44 +0000 2022,2022-05-16 23:06:44+00:00,843,,['https://www.oprahdaily.com/entertainment/books/a39970342/oprah-book-club-viola-davis-insiders/'],20,,0,123,,https://twitter.com/Oprah/status/1526338390467268609,1526338390467268609,1526338390467268609
"#WhatHappenedToYou is available at https://t.co/KoSFnfIj4d, or wherever you buy or download your books.",Sat May 07 14:45:18 +0000 2022,2022-05-07 14:45:18+00:00,420,,['http://whathappenedtoyoubook.com'],9,,0,81,,https://twitter.com/Oprah/status/1522950708881989635,1522950708881989635,1522950699239235586
Thank you to everyone who bought the book. I’m especially grateful to all of you who connected and made your own discoveries. https://t.co/OssrYkeMxY,Sat May 07 14:45:18 +0000 2022,2022-05-07 14:45:18+00:00,528,"[Photo(previewUrl='https://pbs.twimg.com/media/FSKaqIAX0AEsIrr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKaqIAX0AEsIrr?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FSKaq6jXEAEcsee?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKaq6jXEAEcsee?format=jpg&name=large', type='photo')]",[],10,,1,62,,https://twitter.com/Oprah/status/1522950707242012672,1522950707242012672,1522950699239235586
"What actually ended up happening was far greater than this little girl born in Kosciusko, Mississippi—and everything she went through—could’ve ever dreamed of. Not only did it spend one full year on the @nytimes bestseller list, but it connected with so many of you. https://t.co/9ytFAVJCCn",Sat May 07 14:45:17 +0000 2022,2022-05-07 14:45:17+00:00,229,"[Photo(previewUrl='https://pbs.twimg.com/media/FSKambMXEAMIA8Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKambMXEAMIA8Q?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FSKanLGWUAIRPIW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKanLGWUAIRPIW?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FSKan9rXEAAPNsF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKan9rXEAAPNsF?format=jpg&name=large', type='photo')]",[],5,,1,25,,https://twitter.com/Oprah/status/1522950703324536833,1522950703324536833,1522950699239235586
"A year ago, I released #WhatHappenedToYou with @BDPerry. Our hope was that the book would help people heal from their childhood traumas and shift the question from “What’s wrong with you?” to “What happened to you?” https://t.co/UlBJJVolPw",Sat May 07 14:45:16 +0000 2022,2022-05-07 14:45:16+00:00,2144,"[Photo(previewUrl='https://pbs.twimg.com/media/FSKaTaLXsAAtYE2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FSKaTaLXsAAtYE2?format=jpg&name=large', type='photo')]",[],91,,1,329,,https://twitter.com/Oprah/status/1522950699239235586,1522950699239235586,1522950699239235586
3 different hospitals didn’t think Gary Fowler was sick enough with COVID. He went back home and died. #TheColorOfCare is for all the Gary Fowlers out there—and it's airing NOW on @SmithsonianChan. You can also watch the full documentary on YouTube: https://t.co/AYYPQrq2rg,Mon May 02 00:17:10 +0000 2022,2022-05-02 00:17:10+00:00,1152,,['https://bit.ly/TheColorOfCare'],41,,0,253,,https://twitter.com/Oprah/status/1520920295258873857,1520920295258873857,1520920295258873857
I hope you can join us this Sunday 5/1 at 8|7c when this original documentary premieres on @SmithsonianChan!,Sat Apr 30 23:07:54 +0000 2022,2022-04-30 23:07:54+00:00,331,,[],7,,0,46,,https://twitter.com/Oprah/status/1520540475853312000,1520540475853312000,1520540133338095616
What if I told you the biggest indicator of how long you’re going to live is your zip code? #TheColorOfCare chronicles how people of color suffer from systemically substandard healthcare in the United States and how COVID-19 exposed the tragic consequences of these inequities. https://t.co/uDe64Z8HvW,Sat Apr 30 23:06:32 +0000 2022,2022-04-30 23:06:32+00:00,1209,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1520539891616129024/pu/img/qPEL1HxjotEzdX02.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1520539891616129024/pu/vid/480x270/-Icuhys8SxgA39CA.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1520539891616129024/pu/vid/640x360/jKUrIoSXWPxaYdDg.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1520539891616129024/pu/pl/gHI2ScgFuDWgwySs.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1520539891616129024/pu/vid/1280x720/L-Eugl5OfBiHNrWC.mp4?tag=12', bitrate=2176000)], duration=100.173, type='video')]",[],67,,1,351,,https://twitter.com/Oprah/status/1520540133338095616,1520540133338095616,1520540133338095616
The day has come! Oprah + Viola: A Netflix Special Event is out now! @violadavis @netflix https://t.co/askmfFYGKS,Fri Apr 22 22:29:53 +0000 2022,2022-04-22 22:29:53+00:00,1075,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1517631565756571648/pu/img/tTjFuhi_5akvQqYl.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1517631565756571648/pu/pl/13pHdRzQ_wtYW04h.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1517631565756571648/pu/vid/1280x720/AUHWlbMOp7_zdbae.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1517631565756571648/pu/vid/480x270/4HHFaDdOW0qerOBY.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1517631565756571648/pu/vid/640x360/tYU43nRkXuG5kx9-.mp4?tag=12', bitrate=832000)], duration=69.152, type='video')]",[],41,,0,176,,https://twitter.com/Oprah/status/1517631805947617280,1517631805947617280,1517631805947617280
There are so many great lessons about triumphing through adversities that you won’t be able to put the book down. Follow @oprahsbookclub to watch my full announcement and stream our conversation tomorrow on @netflix! #ReadWithUs,Thu Apr 21 12:53:25 +0000 2022,2022-04-21 12:53:25+00:00,215,,[],1,,1,19,,https://twitter.com/Oprah/status/1517124344379490304,1517124344379490304,1517124340306821120
From her beginnings in a one room shack on a former plantation in South Carolina to becoming the first actress to win the triple crown of acting.,Thu Apr 21 12:53:24 +0000 2022,2022-04-21 12:53:24+00:00,325,,[],8,,1,18,,https://twitter.com/Oprah/status/1517124343293227009,1517124343293227009,1517124340306821120
"The next @oprahsbookclub pick is “Finding Me” by @violadavis (out on 4/26)! It’s a breathtaking memoir, that covers every chapter of her extraordinary life so far. https://t.co/cxSwtpbOSJ",Thu Apr 21 12:53:24 +0000 2022,2022-04-21 12:53:24+00:00,4825,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ3oNElXsAAt03v?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ3oNElXsAAt03v?format=jpg&name=large', type='photo')]",[],46,,2,352,,https://twitter.com/Oprah/status/1517124340306821120,1517124340306821120,1517124340306821120
Pull up a chair. Oprah + Viola: A Netflix Special Event launches April 22! @violadavis @netflix https://t.co/Ms5Ej3fGUf,Sat Apr 09 15:58:13 +0000 2022,2022-04-09 15:58:13+00:00,5524,"[Photo(previewUrl='https://pbs.twimg.com/media/FP6fxXEXEAwFKBO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP6fxXEXEAwFKBO?format=jpg&name=large', type='photo')]",[],158,,0,611,,https://twitter.com/Oprah/status/1512822199765422092,1512822199765422092,1512822199765422092
"Today I'm joining @GlblCtzn to say thank you to all the allies who have volunteered, donated, spoken out &amp; risked their lives to #StandUpForUkraine. The Ukranian refugees &amp; refugees all over the world need critical assistance. Visit https://t.co/77MJz8H7Bf for ways you can help. https://t.co/kVz98pH3uI",Fri Apr 08 19:24:10 +0000 2022,2022-04-08 19:24:10+00:00,1377,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1512509627790987270/pu/img/qXqEvYawSEoyJfp_.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1512509627790987270/pu/vid/480x854/aTDUll8CPvLDuY15.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1512509627790987270/pu/pl/Yqnf3a0sSeoSdRl2.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1512509627790987270/pu/vid/320x570/AQSHNTo3VhRb50oi.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1512509627790987270/pu/vid/606x1080/8PUafyOrJ3NKZ6NZ.mp4?tag=12', bitrate=2176000)], duration=47.333, type='video')]",['http://ForUkraine.com'],55,,1,349,,https://twitter.com/Oprah/status/1512511639697899525,1512511639697899525,1512511639697899525
Judge Ketanji Brown Jackson 🇺🇸 https://t.co/SWuj7Tfz7o,Fri Apr 08 18:22:10 +0000 2022,2022-04-08 18:22:10+00:00,6636,"[Photo(previewUrl='https://pbs.twimg.com/media/FP12BCKXMAcYMHP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP12BCKXMAcYMHP?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/FP12B01XMAMGnb6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FP12B01XMAMGnb6?format=jpg&name=large', type='photo')]",[],49,,0,789,,https://twitter.com/Oprah/status/1512496035393900547,1512496035393900547,1512496035393900547
